
Bond length:	1.41276	Energy:	-17057.86037861
Bond length:	1.51276	Energy:	-17058.19610548
Bond length:	1.61276	Energy:	-17058.33209555
Bond length:	1.71276	Energy:	-17058.38555973
Bond length:	1.81276	Energy:	-17058.42675107
Bond length:	1.91276	Energy:	-17058.47303928
Bond length:	2.01276	Energy:	-17058.51408625
Bond length:	2.11276	Energy:	-17058.53453404
Bond length:	2.21276	Energy:	-17058.49958455
Bond length:	2.31276	Energy:	-17058.39253127
Bond length:	2.41276	Energy:	-17058.20068844
